postcode, total_installations_quantity
"6403",0
"6313",0
"6315",3
"6316",3
"6317",14
"6322",0
"6318",3
"6320",2
"6321",1
"6323",2
"6324",9
"6326",0
"6327",0
"6328",1
"6330",49
"6333",14
"6335",0
"7055",0
"7109",7
"7112",2
"6336",2
"7113",0
"7116",0
"7117",0
"7119",0
"7120",0
"7140",2
"7150",3
"6337",1
"6338",2
"7155",0
"7162",1
"7163",1
"7170",2
"7171",1
"7172",1
"7173",6
"6341",3
"6343",0
"6346",0
"6348",0
"6350",1
"7215",5
"7216",1
"6351",0
"6352",1
"7248",4
"6353",0
"6356",0
"7264",0
"7265",0
"6355",4
"6359",2
"6361",0
"6365",2
"6367",0
"6368",0
"6369",5
"6370",1
"6372",0
"6373",0
"6375",3
"6383",6
"6428",0
"6384",0
"6411",0
"6385",0
"6412",0
"6386",0
"6390",4
"6413",1
"6391",1
"6392",5
"6393",0
"6394",0
"6395",3
"6396",1
"6397",0
"6398",5
"6401",34
"6414",1
"6405",1
"6420",1
"6407",3
"6409",2
"6410",3
"6415",7
"6418",2
"6419",0
"6421",1
"6422",0
"6425",0
"6423",0
"6424",0
"6426",1
"6429",0
"6432",0
"6430",8
"6466",0
"6431",0
"6436",0
"6437",0
"6438",0
"6467",0
"6468",0
"6472",0
"6475",1
"6440",0
"6442",0
"6443",1
"6445",0
"6446",0
"6447",0
"6448",0
"6450",6
"6460",0
"6476",0
"6461",0
"6462",0
"6465",0
"6479",3
"6480",0
"6484",0
"6485",0
"6487",0
"6488",1
"6489",1
"6490",0
"6501",4
"6502",14
"6504",3
"6505",1
"6506",0
"6507",3
"6509",0
"6510",4
"6511",2
"6512",0
"6513",0
"6514",0
"6522",0
"6525",32
"6515",2
"6516",13
"6517",0
"6518",0
"6519",3
"6521",1
"6528",1
"6530",93
"6532",32
"6535",6
"6536",2
"6537",1
"6556",22
"6560",8
"6562",13
"6567",4
"6568",0
"6569",0
"6571",0
"6572",1
"6574",0
"6603",4
"6606",0
"6609",5
"6612",1
"6613",0
"6614",0
"6616",0
"6620",0
"6623",0
"6627",0
"6635",0
"6638",0
"6639",0
"6640",0
"6705",0
"6707",25
"6710",0
"6713",0
"6714",2
"6716",0
"7290",2
"7291",1
"7292",1
"6718",0
"6720",0
"6721",0
"6722",0
"6725",31
"6726",1
"6728",0
"6740",0
"6743",18
"7300",1
"6751",0
"7301",2
"7302",1
"7303",1
"7304",4
"6753",0
"6754",0
"7305",2
"7306",2
"7307",4
"7310",5
"7315",8
"7316",4
"7320",1
"7321",0
"7322",2
"7325",2
"7330",2
"7331",0
"7467",0
"7469",0
"7470",0
"6758",0
"6760",0
"6765",0
"6770",0
"6798",0
"7007",2
"7012",0
"7015",5
"7016",0
"7024",2
"7025",1
"7026",0
"7027",0
"7030",2
"7174",0
"7175",0
"7176",0
"7177",0
"7178",0
"7179",1
"7180",0
"7182",0
"7184",0
"7185",0
"7186",0
"7187",0
"7190",2
"7209",0
"7210",2
"7211",0
"7212",2
"7213",0
"7214",1
"7249",2
"7250",25
"7252",3
"7253",3
"7254",1
"7255",3
"7256",0
"7257",0
"7258",2
"7259",0
"7260",2
"7261",0
"7262",1
"7263",1
"7267",0
"7268",0
"7270",5
"7275",8
"7276",0
"7277",4
