postcode, total_installations_quantity
"5117",8
"5118",41
"5120",8
"5121",5
"5125",13
"5126",7
"5127",6
"5131",4
"5132",2
"5133",1
"5136",0
"5134",1
"5137",2
"5138",2
"5139",1
"5140",1
"5144",2
"5141",4
"5142",1
"5150",0
"5152",21
"5153",17
"5154",11
"5162",28
"5163",17
"5155",17
"5156",6
"5157",12
"5158",23
"5159",44
"5160",0
"5161",10
"5165",7
"5166",2
"5167",11
"5168",2
"5169",15
"5170",7
"5171",18
"5172",27
"6564",3
"6566",39
"5173",74
"6575",0
"5174",14
"5212",9
"5201",7
"5202",1
"5203",2
"5204",15
"5210",6
"5211",31
"5213",3
"5214",19
"5220",0
"5221",2
"5222",1
"5223",6
"5231",2
"5232",1
"5233",7
"5243",1
"5244",13
"5234",6
"5235",8
"5236",1
"5237",2
"5238",24
"5240",2
"5241",9
"5242",4
"5263",0
"5264",1
"5245",8
"5250",7
"5251",47
"5252",23
"5253",52
"5254",6
"5255",36
"5256",3
"5259",8
"6608",2
"5260",7
"5265",1
"6628",0
"6630",13
"6632",0
"5261",1
"5262",0
"5266",2
"5267",1
"6642",10
"6646",12
"5268",8
"5269",0
"5270",0
"6701",84
"5271",5
"6799",0
"7000",7
"7001",0
"7004",12
"7005",14
"5272",2
"5273",0
"5275",4
"5276",1
"7008",6
"7009",4
"5277",3
"5278",0
"7010",9
"7011",4
"5279",0
"5280",3
"5290",16
"5291",9
"7017",2
"5301",0
"5304",3
"7018",8
"7019",1
"7020",2
"7021",1
"7022",1
"7023",0
"5302",0
"5303",0
"7050",8
"7052",5
"7053",3
"7054",15
"5307",0
"5309",0
"5310",0
"5308",0
"5311",0
"5320",2
"5471",0
"5321",0
"5322",0
"5330",14
"5342",1
"5343",10
"5331",0
"5344",0
"5332",1
"5350",3
"5351",14
"5333",16
"5340",3
"5341",16
"5345",8
"5346",0
"5352",19
"5353",7
"5354",2
"5371",5
"5355",12
"5372",4
"5410",0
"5356",0
"5401",0
"5357",0
"5360",3
"5373",11
"5374",3
"5381",0
"5411",1
"5412",5
"5400",3
"5413",3
"5418",0
"5480",5
"5419",0
"5420",0
"5453",8
"5422",0
"5431",1
"5433",5
"5434",1
"5454",1
"5460",0
"5461",8
"5462",0
"5464",2
"5470",0
"5472",0
"5473",4
"5481",4
"5482",3
"5483",2
"5490",0
"5485",1
"5495",0
"5501",18
"5491",4
"5493",0
"5502",2
"5510",0
"5560",1
"5520",0
"5521",0
"5522",4
"5523",6
"5540",18
"5550",1
"5572",0
"5573",4
"5575",4
"5552",0
"5554",14
"5555",1
"5556",10
"5558",17
"5570",2
"5571",4
"5576",1
"5577",0
"5580",0
"5582",0
"5581",0
"5583",3
"5600",46
"5601",0
"5602",2
"5633",1
"5603",0
"5604",0
"5605",1
"5606",13
"5607",7
"5608",10
"5609",1
"5630",0
"5631",1
"5632",0
"5640",1
"5642",1
"5641",1
"5660",0
"5650",0
"5651",0
"5661",0
"5670",0
"5671",0
"5680",12
"5690",8
"5700",21
"5652",0
"5653",0
"5710",5
"5713",0
"5719",0
"5720",0
"5722",0
"5723",6
"5654",1
"5655",0
"5734",0
"5950",0
"6000",8
"6003",1
"6004",4
"6005",0
"6007",12
"6021",85
"6008",25
"6009",43
"6010",36
"6022",23
"6011",28
"6012",16
"6023",85
"6014",45
"6015",27
"6016",15
"6017",10
"6024",82
"6018",113
"6019",52
"6477",4
"6020",73
"6503",22
"6025",153
"6026",89
"6028",24
"6027",174
"6029",5
"6030",300
"6031",43
"6035",71
"6180",0
"6036",39
"6038",0
"6041",22
"6214",11
"6215",43
"6037",25
"6042",2
"6043",5
"6044",16
"6050",27
"6051",12
"6240",2
"6052",27
"6057",84
"6053",52
"6054",62
"6055",45
"6056",213
"6058",68
"6059",72
"6060",45
"6064",66
"6061",85
"6066",23
"6062",105
"6063",35
"6065",349
"6067",0
"6069",226
"6081",55
"6070",49
"6101",28
"6071",56
"6073",30
"6074",9
"6076",231
"6082",33
"6083",27
"6084",95
"6090",0
"6100",31
"6102",16
"6103",26
"6104",36
"6105",48
"6106",1
"6107",161
"6121",27
"6108",94
"6109",49
"6110",164
"6111",141
"6112",274
"6122",143
"6123",16
"6124",7
"6125",41
"6126",1
"6147",42
"6148",70
"6149",75
"6154",50
"6150",39
"6151",24
"6152",33
"6163",193
"6176",12
"6153",30
"6155",189
"6156",61
"6165",1
"6157",50
"6158",21
"6166",28
"6167",125
"6168",109
"6159",4
"6160",22
"6169",134
"6254",3
"6255",33
"6162",51
"6164",309
"6256",3
"6258",47
"6260",4
"6262",4
"6271",28
"6275",5
"6280",160
"6281",62
"6282",17
"6284",12
"6285",68
"6170",41
"6174",9
"6286",11
"6288",6
"6290",4
"6302",36
"6304",11
"6306",4
"6308",9
"6309",4
"6171",107
"6175",12
"6172",21
"6173",61
"6181",0
"6182",0
"6207",11
"6208",111
"6209",0
"6210",477
"6211",0
"6213",8
"6218",5
"6220",27
"6221",2
"6357",1
"6223",4
"6311",7
"6224",7
"6225",65
"6226",12
"6227",17
"6228",5
"6229",0
"6230",116
"6232",34
"6233",89
"6236",23
"6237",26
"6239",60
"6243",0
"6244",6
"6358",0
"6251",8
"6363",0
"6252",1
"6253",9
"6312",21
"6403",3
