2020-05-10  08:48,1258627108521144320,"Apply same strategy to different topic:
-forecast decreasing CO2 levels every year to placate climate change supporters for the benefit of coal/oil industry

+ conveniently ignore CO2 data doesn't include major source so is compromised (house prices not in CPI)

..rinse &amp; repeat. https://t.co/1Vjca4jg9O",2020-05-08 05:17:41,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258620091022766082,@SallyWarhaft Not thrilled about the quiet passing of onshore gas drilling and facial recognition tech which is being wielded against climate change protesters..,2020-05-08 04:49:48,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258619858607996928,"RT @theage: Former prime minister Malcolm Turnbull says climate change is a greater existential threat than the coronavirus, which he says…",2020-05-08 04:48:52,,,,Australia
2020-05-10  08:48,1258619047647703041,"RT @theage: Former prime minister Malcolm Turnbull says climate change is a greater existential threat than the coronavirus, which he says…",2020-05-08 04:45:39,,,,"Melbourne, Victoria, Australia"
2020-05-10  08:48,1258618670512844803,RT @Gekko_au: We Can't Ignore #ClimateChange In Our Recovery From Coronavirus | Gizmodo Australia https://t.co/S480KPvL4x,2020-05-08 04:44:09,,,,NJ
2020-05-10  08:48,1258616470696648704,We Can't Ignore #ClimateChange In Our Recovery From Coronavirus | Gizmodo Australia https://t.co/S480KPvL4x,2020-05-08 04:35:25,,,,"Melbourne, AU"
2020-05-10  08:48,1258614506797690880,"I'm looking forward to reading Andrew Bolt's effort to explain all of this away. Could be his best work of fiction to date, up there with his writings on climate change. https://t.co/cQZQL9H7sa",2020-05-08 04:27:37,,,,"Melbourne, Australia"
2020-05-10  08:48,1258614271207854081,"RT @theage: Former prime minister Malcolm Turnbull says climate change is a greater existential threat than the coronavirus, which he says…",2020-05-08 04:26:40,,,,North East Tasmania
2020-05-10  08:48,1258612659814936576,"RT @theage: Former prime minister Malcolm Turnbull says climate change is a greater existential threat than the coronavirus, which he says…",2020-05-08 04:20:16,,,,"Melbourne, Australia"
2020-05-10  08:48,1258607194645266433,"RT @theage: Former prime minister Malcolm Turnbull says climate change is a greater existential threat than the coronavirus, which he says…",2020-05-08 03:58:33,,,,"Aireys Inlet, Australia"
2020-05-10  08:48,1258604812859355137,"RT @theage: Former prime minister Malcolm Turnbull says climate change is a greater existential threat than the coronavirus, which he says…",2020-05-08 03:49:05,,,,Oz
2020-05-10  08:48,1258600883555897346,"RT @theage: Former prime minister Malcolm Turnbull says climate change is a greater existential threat than the coronavirus, which he says…",2020-05-08 03:33:28,,,,australia 
2020-05-10  08:48,1258599677890457601,"https://t.co/ekBQe17J9h COVID-19 SPECIAL: 50% ""Adjusting to Your New Normal"" ebook.  Offers practical strategies to apply in our current climate of change to aid in your wellbeing.  
Enter code: covid-19 under coupons on checkout #InThisTogether #NewNormal2020 #MentalHealth",2020-05-08 03:28:41,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258596371285725185,"RT @theage: Former prime minister Malcolm Turnbull says climate change is a greater existential threat than the coronavirus, which he says…",2020-05-08 03:15:33,,,,Melbourne
2020-05-10  08:48,1258593882964586497,"Says the man who did fuck all about anything, especially climate change. https://t.co/BP4hOsLcDN",2020-05-08 03:05:39,,,,Melbourne
2020-05-10  08:48,1258593583721922562,"RT @theage: Former prime minister Malcolm Turnbull says climate change is a greater existential threat than the coronavirus, which he says…",2020-05-08 03:04:28,,,,
2020-05-10  08:48,1258592262138675203,"RT @theage: Former prime minister Malcolm Turnbull says climate change is a greater existential threat than the coronavirus, which he says…",2020-05-08 02:59:13,,,,
2020-05-10  08:48,1258591744309858305,"RT @theage: Former prime minister Malcolm Turnbull says climate change is a greater existential threat than the coronavirus, which he says…",2020-05-08 02:57:10,,,,"Byford, Perth (WA)"
2020-05-10  08:48,1258591313253072898,"Former prime minister Malcolm Turnbull says climate change is a greater existential threat than the coronavirus, which he says has provided governments with a unique opportunity to simultaneously boost clean energy and stimulate pandemic-battered economies https://t.co/lccK2qDcWQ",2020-05-08 02:55:27,,,,"Melbourne, Australia"
2020-05-10  08:48,1258588324257607680,RT @alan_john_moran: Turnbull demonstrates his value in always offering the wrong advice.  His focus is on the chimera of climate change an…,2020-05-08 02:43:34,,,,
2020-05-10  08:48,1258586656388440064,RT @alan_john_moran: Turnbull demonstrates his value in always offering the wrong advice.  His focus is on the chimera of climate change an…,2020-05-08 02:36:56,,,,Buy Australian(Byoz)TQM QSA....
2020-05-10  08:48,1258584658649862144,".@MMC_Global  great you have a podcast on the risks of climate change. It would be even greater if you ditched the Adani coal mine in Australia that you're helping insure! The Adani mine will be one of the biggest coal mines IN THE WORD, and will be a disaster for our climate.",2020-05-08 02:29:00,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258581636754669569,"RT @ErwinJackson1: The response to the bushfires and Covid-19 shows, ""we have a solid foundation to establish an effective climate change r…",2020-05-08 02:17:00,,,,"Boston, MA"
2020-05-10  08:48,1258577821154213889,THIS is a very powerful and symbolic climate change video 📌 See Greta Thunberg's Fiery Climate Change Warning for Earth Day https://t.co/o6rHqh0cmh,2020-05-08 02:01:50,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258575724773965824,"Science is inherently without bias and evidence-based.

People responding to polls aren’t. 

Like climate change, smallpox or polio and now COVID-19, its the hope of the world.

#antivaxxers can unfollow me and put their tinfoil hats back on in private.",2020-05-08 01:53:30,,Melbourne,,"Melbourne, Victoria"
2020-05-10  08:48,1258569604768489472,Why it doesn't make economic sense to ignore climate change in our recovery from the pandemic https://t.co/jKV5TVAHiq via @ConversationEDU,2020-05-08 01:29:11,,,,Mornington Peninsula Melbourne
2020-05-10  08:48,1258569316632428545,"A snapshot of Australia’s recycling situation on how we can create value from waste. @EYnews identifies behavioral drivers and recommends interventions to #recycling. A commitment to #wastereform in Australia to appreciate #wasteismore. 

https://t.co/NCvCbD37LN https://t.co/c7ccwqBATY",2020-05-08 01:28:02,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258567847866888192,"RT @ClimateWorksAus: ""Climate action is a vital protection against further global shocks, especially as governments plan their post-pandemi…",2020-05-08 01:22:12,,,,
2020-05-10  08:48,1258557279273508865,"RT @Jade_Tiger62: If your news source is their ABC, 
If climate change keeps up at night,
If you're outraged by those without the ""app"",
If…",2020-05-08 00:40:12,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258556312725536768,"@BackFromTen @TIVAking77 Far out, how did my love for TIVA get us to peri-climate change is a hoax territory",2020-05-08 00:36:22,,,,"Melbourne, Australia"
2020-05-10  08:48,1258554676569444354,"RT @ClimateWorksAus: ""Climate action is a vital protection against further global shocks, especially as governments plan their post-pandemi…",2020-05-08 00:29:52,,,,Australia
2020-05-10  08:48,1258554478560546818,"Predictions on what the post-pandemic landscape will look like - from the rise of the local-first approach by governments and businesses, to the pivot in thinking around climate change. 

#coronavirus #COVID19 #COVID19AUS #COVID_19 #auspol @kpmgaustralia https://t.co/aO7nZ3jjZA",2020-05-08 00:29:05,,,,"Melbourne, Australia"
2020-05-10  08:48,1258551509941252096,RT @yoha_villalobos: and here I am in my pyjamas #shareEGU live chat session ITS5.2/AS3.17 - Science-based Greenhouse Gas Emission Estimate…,2020-05-08 00:17:17,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258549752309796866,Why it doesn't make economic sense to ignore climate change in our recovery from the pandemic https://t.co/PXkKGY5TPM via @ConversationEDU,2020-05-08 00:10:18,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258548475358134272,"RT @BieglerTom: @TricksyRaccoon @RadicalGoats If I had to propose acceptable technology solutions to climate change, and the bar was set wi…",2020-05-08 00:05:13,,,,Australia
2020-05-10  08:48,1258547662661406720,"@frankjotzo @Climate_Policy PROPOSAL/PETITION

Can networked renewable energy generation out perform large scale fossil fuel powered electricity generation?

I reckon it can.

Please sign and/or share this petition if you agree.

https://t.co/mEfrROwxo4",2020-05-08 00:02:00,,,,Mornington Victoria Australia
2020-05-10  08:48,1258546067223674881,"Michael Mann on 'Planet of the Humans' film:

""Moore and Gibbs are setting back the cause of societal and economic decarbonization..""
 https://t.co/KXhRDj70Co",2020-05-07 23:55:39,,,,Melbourne
2020-05-10  08:48,1258544648433266688,"@RitaPanahi Theres such a common theme with these delusionals from the left, hysteria whether we are talking climate change, MediCare, CoVid19, Immigration, LGBT, Terrorism, Racism.....they have no arguments, no common sense just unhinged hysteria",2020-05-07 23:50:01,,,,"Port Melbourne, Australia"
2020-05-10  08:48,1258544362243284992,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 23:48:53,,,,
2020-05-10  08:48,1258544007996571651,RT @alan_john_moran: Turnbull demonstrates his value in always offering the wrong advice.  His focus is on the chimera of climate change an…,2020-05-07 23:47:28,,,,Somewhere near mars
2020-05-10  08:48,1258543872386273283,RT @rohan_connolly: Richard Flanagan has written a piece just published in The New York Times @nytimes. Just read it and see how it makes y…,2020-05-07 23:46:56,,,,
2020-05-10  08:48,1258540228098142208,RT @IGCC_Update: Australia has found common ground to respond to Covid-19. We can do the same for climate change. A joint piece in @Guardia…,2020-05-07 23:32:27,,,,"Melbourne, Australia"
2020-05-10  08:48,1258539675393781760,RT @rohan_connolly: Richard Flanagan has written a piece just published in The New York Times @nytimes. Just read it and see how it makes y…,2020-05-07 23:30:15,,,,Melbourne
2020-05-10  08:48,1258538212940591105,"RT @ErwinJackson1: The response to the bushfires and Covid-19 shows, ""we have a solid foundation to establish an effective climate change r…",2020-05-07 23:24:27,,,,"Sydney, New South Wales"
2020-05-10  08:48,1258537085788549121,"@nickjmb Nice to have the option. Could be a useful component of fighting climate change too, with fewer commuters on the road.",2020-05-07 23:19:58,,,,"Melbourne, Australia"
2020-05-10  08:48,1258536763095580672,RT @rohan_connolly: Richard Flanagan has written a piece just published in The New York Times @nytimes. Just read it and see how it makes y…,2020-05-07 23:18:41,,,,Australia
2020-05-10  08:48,1258534820126191616,Turnbull demonstrates his value in always offering the wrong advice.  His focus is on the chimera of climate change and the opportunity this gives for government controls of the economy.  Astonishing that media laps up this fraud's ruminations https://t.co/5ZyQpvNa5E,2020-05-07 23:10:58,,,,melbourne
2020-05-10  08:48,1258534672964792321,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 23:10:23,,,,
2020-05-10  08:48,1258533693036978178,"RT @ClimateWorksAus: ""Climate action is a vital protection against further global shocks, especially as governments plan their post-pandemi…",2020-05-07 23:06:29,,,,
2020-05-10  08:48,1258533506017136646,"Why it doesn’t make economic sense to ignore climate change in our recovery from the pandemic
https://t.co/HcXKl3koa5",2020-05-07 23:05:44,,,,Sydney and Melbourne
2020-05-10  08:48,1258532214993596417,"Important alignment on the need for low carbon and fair COVID recovery by investors, business &amp; social services: ""Australia has found common ground to respond to Covid-19. We can do the same for climate change"" | Cassandra Goldie, Innes Willox, Emma Herd https://t.co/PRDBYxlJtb",2020-05-07 23:00:37,,,,Melbourne
2020-05-10  08:48,1258530500844507138,"RT @ClimateWorksAus: ""Climate action is a vital protection against further global shocks, especially as governments plan their post-pandemi…",2020-05-07 22:53:48,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258530387019497473,"""Climate action is a vital protection against further global shocks, especially as governments plan their post-pandemic stimulus packages."" Our CEO @Anna_Skarbek in @ConversationEDU.

https://t.co/j9D8oCkS8t",2020-05-07 22:53:21,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258527748177330176,"RT @ErwinJackson1: The response to the bushfires and Covid-19 shows, ""we have a solid foundation to establish an effective climate change r…",2020-05-07 22:42:52,,,,"Redfern, Australia"
2020-05-10  08:48,1258526314119622663,"RT @ErwinJackson1: The response to the bushfires and Covid-19 shows, ""we have a solid foundation to establish an effective climate change r…",2020-05-07 22:37:10,,,,Sydney and Melbourne
2020-05-10  08:48,1258517754505654273,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 22:03:09,,,,New Zealand
2020-05-10  08:48,1258516701752127492,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 21:58:58,,,,"Ñuñoa, Chile"
2020-05-10  08:48,1258512270394454022,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 21:41:21,,,,"Geelong, Victoria, Australia "
2020-05-10  08:48,1258511880059973632,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 21:39:48,,,,1652 country
2020-05-10  08:48,1258510125481947136,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 21:32:50,,,,
2020-05-10  08:48,1258507844891979777,How Dying Forests and a Swedish Teenager Helped Revive Germany's Clean Energy Revolution https://t.co/DyduTqwMky,2020-05-07 21:23:46,,,,"Melbourne, Australia"
2020-05-10  08:48,1258507330380914689,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 21:21:44,,,,"Gimuy/Cairns, Queensland"
2020-05-10  08:48,1258507152525717504,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 21:21:01,,,,Australia
2020-05-10  08:48,1258506921608273920,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 21:20:06,,,,Melbourne
2020-05-10  08:48,1258501939878223873,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 21:00:18,,,,
2020-05-10  08:48,1258497677492228096,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 20:43:22,,,,Australia 
2020-05-10  08:48,1258496403397054469,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 20:38:18,,,,
2020-05-10  08:48,1258495382067097600,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 20:34:15,,,,"Cairns, Queensland"
2020-05-10  08:48,1258491341987692544,"RT @ErwinJackson1: The response to the bushfires and Covid-19 shows, ""we have a solid foundation to establish an effective climate change r…",2020-05-07 20:18:12,,,,Sydney
2020-05-10  08:48,1258456157397504001,RT @JWSpry: #IPCC EXPERT SCIENTIST Dr Eigil Friis-Christensen: “The IPCC refused to consider the sun’s effect on the Earth’s climate as a t…,2020-05-07 17:58:23,,,,
2020-05-10  08:48,1258424722251042818,"RT @lukebuckmaster: For the last two months I've been building a website &amp; now, finally, this arvo, it's live. Introducing Climate Change P…",2020-05-07 15:53:28,,,,"Georgia, USA"
2020-05-10  08:48,1258387196320583681,"RT @AsennaWealth: Here's my multi for the year...

1. No trade deal
2. CoronaVirus will be forgotten
3. People will move back to panicing a…",2020-05-07 13:24:21,,,,Austria
2020-05-10  08:48,1258383440862298112,"RT @ErwinJackson1: The response to the bushfires and Covid-19 shows, ""we have a solid foundation to establish an effective climate change r…",2020-05-07 13:09:26,,,,Canberra
2020-05-10  08:48,1258380042159063042,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 12:55:56,,,,
2020-05-10  08:48,1258379757277700096,"Social services, business and investors all agree...

Australia has found common ground to respond to Covid-19. We can do the same for climate change | Cassandra Goldie, Innes Willox, Emma Herd https://t.co/O9z77TeY4B",2020-05-07 12:54:48,,,,Melbourne
2020-05-10  08:48,1258378086875148288,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 12:48:10,,,,
2020-05-10  08:48,1258377867869577216,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 12:47:17,,,,"Alstonville, NSW, Australia."
2020-05-10  08:48,1258377573278470144,"COVID-19 crisis ""a metaphor at high speed for the climate change challenge” “Now is the time for a concerted investment ... that a renewable or zero-emissions energy sector requires."" https://t.co/vScqltDrYZ",2020-05-07 12:46:07,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258376793867735040,@UNFCCC It's great to see that this finding is grounded in evidence-based practice. The data provided by the Global Monitoring Laboratory is transparent and enables clear presentation of atmospheric CO2 measurements. The implications of this evidence for climate change is alarming.,2020-05-07 12:43:01,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258375831081988096,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 12:39:12,,,,Wagga Wagga
2020-05-10  08:48,1258368145854574593,@GretaThunberg Do you think that it will be harder now to get support for climate change? I don’t think people will link it to covid.,2020-05-07 12:08:39,,,,"Melbourne, Australia"
2020-05-10  08:48,1258367092669071360,RT @IGCC_Update: Australia has found common ground to respond to Covid-19. We can do the same for climate change. A joint piece in @Guardia…,2020-05-07 12:04:28,,,,"Sydney, Australia"
2020-05-10  08:48,1258362001601921024,RT @cousincat: Australia has found common ground to respond to Covid-19. We can do the same for climate change https://t.co/2oN1TQDEFH,2020-05-07 11:44:15,,,,
2020-05-10  08:48,1258359025286037504,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 11:32:25,,,,"Adelaide, South Australia"
2020-05-10  08:48,1258356548042215428,RT @JWSpry: #IPCC EXPERT SCIENTIST Dr Eigil Friis-Christensen: “The IPCC refused to consider the sun’s effect on the Earth’s climate as a t…,2020-05-07 11:22:34,,,,"Texas, USA"
2020-05-10  08:48,1258356086354046976,Australia has found common ground to respond to Covid-19. We can do the same for climate change https://t.co/2oN1TQDEFH,2020-05-07 11:20:44,,,,"Melbourne, Australia"
2020-05-10  08:48,1258350884032966656,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 11:00:04,,,,
2020-05-10  08:48,1258344651272028160,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 10:35:18,,,,"Narrabri, NSW"
2020-05-10  08:48,1258330536306593792,RT @JWSpry: #IPCC EXPERT SCIENTIST Dr Eigil Friis-Christensen: “The IPCC refused to consider the sun’s effect on the Earth’s climate as a t…,2020-05-07 09:39:13,,,,"Victoria, Australia"
2020-05-10  08:48,1258327813548957696,RT @JWSpry: #IPCC EXPERT SCIENTIST Dr Eigil Friis-Christensen: “The IPCC refused to consider the sun’s effect on the Earth’s climate as a t…,2020-05-07 09:28:24,,,,Adelaide South Australia
2020-05-10  08:48,1258327486213079040,RT @JWSpry: #IPCC EXPERT SCIENTIST Dr Eigil Friis-Christensen: “The IPCC refused to consider the sun’s effect on the Earth’s climate as a t…,2020-05-07 09:27:05,,,,
2020-05-10  08:48,1258326523523633152,RT @JWSpry: #IPCC EXPERT SCIENTIST Dr Eigil Friis-Christensen: “The IPCC refused to consider the sun’s effect on the Earth’s climate as a t…,2020-05-07 09:23:16,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258325687871721472,RT @AsennaWealth: Look at the positive. All these travel bans in China is great for climate change and global warming.,2020-05-07 09:19:57,,,,Austria
2020-05-10  08:48,1258325036722581505,Climate change accelerating the spread of disease-carrying mosquitoes  @Hankatfrogs https://t.co/baiOBMciZX,2020-05-07 09:17:21,,,,Melbourne AU
2020-05-10  08:48,1258323082537611264,"""We stand at a crossroads. If government stimulus packages around the world favour carbon-intensive practices and miss the moment to modernise and decarbonise, we will lock ourselves into a warming future.""
https://t.co/ZzdfKbMeYu",2020-05-07 09:09:36,,,,"Melbourne, Victoria, Australia"
2020-05-10  08:48,1258321332632080389,@Steve_Sailer @mugecevik But but climate change &amp; rising sea levels,2020-05-07 09:02:38,,,,Melbourne
2020-05-10  08:48,1258317287708258304,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 08:46:34,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258314509694808065,Let's remember this is the same PM who ignored expert advice re #bushfires — including from former fire chiefs who warned for months that the coming season wud be catastrophic &amp; rejected science predicting climate change would make bush fires more ferocious than in the past,2020-05-07 08:35:32,,,,Melbourne
2020-05-10  08:48,1258313331959459840,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 08:30:51,,,,Regional Australia
2020-05-10  08:48,1258312939968192512,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 08:29:17,,,,"Melbourne, Australia"
2020-05-10  08:48,1258312869701009409,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 08:29:01,,,,"60 Leicester St, Carlton, VIC "
2020-05-10  08:48,1258311039008911360,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 08:21:44,,,,Qld Australia
2020-05-10  08:48,1258308699728183297,"@MattGrudnoff Here you are champ.  Work it out for yourself and earn something to present to your paymaster. 
 1.Commonwealth Direct spending 
ARENA282
CEFC620
Clean Energy Regulator354
Climate Change Authority2
CSIRO: Energy 151
Climate59
Total1468",2020-05-07 08:12:26,,,,melbourne
2020-05-10  08:48,1258299933037215744,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 07:37:36,,,,
2020-05-10  08:48,1258295183780786176,"RT @ErwinJackson1: The response to the bushfires and Covid-19 shows, ""we have a solid foundation to establish an effective climate change r…",2020-05-07 07:18:44,,,,
2020-05-10  08:48,1258295075731365888,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 07:18:18,,,,
2020-05-10  08:48,1258292838170718208,@DaveSharma I find it astonishing you believe the scientists on this but not on climate change Dave,2020-05-07 07:09:25,,,,"Melbourne, Australia"
2020-05-10  08:48,1258292640996450307,@Taniush62340115 Hi. BHP accepts the science on climate change and is committed to playing our part to reduce emissions. You can find more information here: https://t.co/j0UmX1tQxY - The BHP Team,2020-05-07 07:08:38,,,,"Melbourne, Australia"
2020-05-10  08:48,1258291054203359234,"RT @Stephen23649404: #climateemergency 
#ClimateActionNow 
Anyone still debating whether climate change is real need look no further than t…",2020-05-07 07:02:19,,,,NJ
2020-05-10  08:48,1258290374411313152,"@jkalbrechtsen They're also bearing the brunt of climate change, which they've been trying to talk to you guys about for years, but you're not listening. But by all means, yes, speak to the younger generation. It should be eye opening for you.",2020-05-07 06:59:37,,,,"Melbourne, Australia"
2020-05-10  08:48,1258287302209499138,@DaveSharma I just find it astonishing that after all the science most of your party dotn believe in climate change. #auspol,2020-05-07 06:47:25,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258283365956046849,"RT @Stephen23649404: #climateemergency 
#ClimateActionNow 
Anyone still debating whether climate change is real need look no further than t…",2020-05-07 06:31:46,,,,Italy
2020-05-10  08:48,1258281323338141696,"#climateemergency 
#ClimateActionNow 
Anyone still debating whether climate change is real need look no further than the US National Petroleum Council report (2019) figure below showing clear correlation of rising global temperatures and atmospheric CO2 concentration. https://t.co/BVF0jgnf1C",2020-05-07 06:23:39,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258280946131808257,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 06:22:09,,,,Brisbane
2020-05-10  08:48,1258275151163977731,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 05:59:08,,,,
2020-05-10  08:48,1258270955081588736,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 05:42:27,,,,"Fremantle, Perth (WA)"
2020-05-10  08:48,1258270770922426369,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 05:41:43,,,,"Bonn, Allemagne"
2020-05-10  08:48,1258270397595709440,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 05:40:14,,,,"Melbourne, Victoria"
2020-05-10  08:48,1258270176677556225,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 05:39:22,,,,Melbourne
2020-05-10  08:48,1258269451088257024,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 05:36:29,,,,
2020-05-10  08:48,1258268543646183424,"RT @sluntz: Even if you don't care about biodiveristy or climate change, it is essential to stop logging native forests, as passing through…",2020-05-07 05:32:52,,,,"Ngunnawal/Ngambri land, Aus"
2020-05-10  08:48,1258264927128686594,RT @JWSpry: @BridgetHolmstro @Tangomitteckel @AlaMerQld @steve_holyoake @sklippitt @mccaffreydanie1 @no2wind @ChrisJC12002 @RoyPentland @db…,2020-05-07 05:18:30,,,,
2020-05-10  08:48,1258263807899533312,"RT @Meldawson6: Photosynthesis, crop yields, biotechnology in the age of #ClimateChange: Scientists have uncovered underlying mechanisms of…",2020-05-07 05:14:03,,,,Keiki o ka ʻĀina 
2020-05-10  08:48,1258263724957130753,"Photosynthesis, crop yields, biotechnology in the age of #ClimateChange: Scientists have uncovered underlying mechanisms of this process, bringing us one step closer to genetically superior staple crops..do ethics matter when it comes to sustainability?🌱 https://t.co/RPACgVcob0 https://t.co/cHJc1V0vwc",2020-05-07 05:13:44,,,,"Melbourne, Australia"
2020-05-10  08:48,1258260582827868161,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 05:01:14,,,,South east Melbourne
2020-05-10  08:48,1258260343362473986,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 05:00:17,,,,
2020-05-10  08:48,1258259129392525313,"RT @NickAberle: A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece cal…",2020-05-07 04:55:28,,,,"Wathaurung country, Ballarat, "
2020-05-10  08:48,1258258063083008002,"A remarkable op-ed. Heads of major organisations representing industry, social sector and investors jointly pen a piece calling for solutions to climate change. Let there be no further excuses or political hand-wringing. Solutions. Now. #BuildBackBetter https://t.co/Cx4YB8WlCb",2020-05-07 04:51:14,,,,Melbourne
2020-05-10  08:48,1258255135102234626,Perhaps you have been blind to black deaths in custody . Suicide of Asylum Seekers . COVID did not create this. This thinking is never prompted by real concern for those suffering climate change and future generations  lives lost. Take a look at USA &amp; Britain. https://t.co/WQxo4ESLso,2020-05-07 04:39:36,,,,Melbourne Australia
2020-05-10  08:48,1258251166321799180,"Elon being dangerously wrong on COVID (IMO) doesn't change him being important for humanity. 

Don't expect him to be balanced and reasonable *and* do the crazy shit we need for undoing the climate crisis, for starters. https://t.co/5FIncDMhdZ",2020-05-07 04:23:49,,,,Melbourne
2020-05-10  08:48,1258250440531013633,"Even if you don't care about biodiveristy or climate change, it is essential to stop logging native forests, as passing through logged areas makes fires become more intense.
https://t.co/XiIFk0nybF",2020-05-07 04:20:56,,,,"Melbourne, Australia"
2020-05-10  08:48,1258248629866749953,"RT @ErwinJackson1: The response to the bushfires and Covid-19 shows, ""we have a solid foundation to establish an effective climate change r…",2020-05-07 04:13:45,,,,
2020-05-10  08:48,1258247807330185216,The City of Glen Eira declares a climate emergency and pledges to reach net-zero emissions by 2025! https://t.co/dX6mVMn4vy via @ChangeAUS,2020-05-07 04:10:29,,,,Mornington Peninsula Melbourne
